fecha;canal;sku;descripcion;marca;categoria;cantidad;venta_bruta_clp;costo_total_clp;margen_clp;margen_pct;estado_orden;estado_despacho;fuente;num_pedido;num_suborden
2026-06-02;Falabella;R6885;Cuatriciclo Bambi Magenta;GlowUp;Rodados;1;24990.00;8137;4136.02;0.1970;Regular;Entregado;wivo;3238817302;3238817302
2026-06-02;Falabella;R6893;Quitasol Lateral 360 Gris Grafito;Vincenzi;Toldos y Quitasoles;1;299990.00;129414;45038.54;0.1787;Regular;Entregado;wivo;3238758440;3238758440
2026-06-02;Falabella;R6893;Quitasol Lateral 360 Gris Grafito;Vincenzi;Toldos y Quitasoles;1;299990.00;129414;44424.19;0.1762;Regular;Sin Información;wivo;3238758440;3238758440
2026-06-02;Falabella;R6896;Quitasol Lateral 3x3mt Gris Claro;Vincenzi;Toldos y Quitasoles;2;149980.00;58452;33552.94;0.2662;Regular;Sin Información;wivo;3238731948;3238731948
2026-06-02;Falabella;R6896;Quitasol Lateral 3x3mt Gris Claro;Vincenzi;Toldos y Quitasoles;2;149980.00;58452;33552.94;0.2662;Regular;Entregado;wivo;3238731948;3238731948
2026-06-02;Falabella;R6897;Quitasol Lateral con Luz LED 3x3mt Gris Grafito;Vincenzi;Toldos y Quitasoles;1;94990.00;39359;14774.78;0.1851;Regular;Entregado;wivo;3238522428;3238522428
2026-06-02;Falabella;R6897;Quitasol Lateral con Luz LED 3x3mt Gris Grafito;Vincenzi;Toldos y Quitasoles;1;94990.00;39359;15445.57;0.1935;Regular;Sin Información;wivo;3238522428;3238522428
2026-06-02;Falabella;R6898;Toldo Brazo Retráctil Terrazas 4x2.5mts Gris Grafito;Vincenzi;Toldos y Quitasoles;1;199990.00;76600;32776.97;0.1903;Regular;Sin Información;wivo;3238575973;3238575973
2026-06-02;Falabella;R6898;Toldo Brazo Retráctil Terrazas 4x2.5mts Gris Grafito;Vincenzi;Toldos y Quitasoles;1;199990.00;76600;32776.97;0.1903;Regular;Entregado;wivo;3238575973;3238575973
2026-06-02;Falabella;R6901;Quitasol Lateral con Luz LED 3x3mt Khaki;Vincenzi;Toldos y Quitasoles;1;94990.00;39359;15948.66;0.1998;Regular;Entregado;wivo;3238729775;3238729775
2026-06-02;Falabella;R6901;Quitasol Lateral con Luz LED 3x3mt Khaki;Vincenzi;Toldos y Quitasoles;1;94990.00;39359;16451.75;0.2061;Regular;Sin Información;wivo;3238729775;3238729775
2026-06-02;Falabella;R6912;Manta Gravedad Niños 1.4KG Azul;GlowUp;Dormitorio Infantil;1;19990.00;5312;5955.58;0.3545;Regular;Sin Información;wivo;3238791770;3238791770
2026-06-02;Falabella;R6912;Manta Gravedad Niños 1.4KG Azul;GlowUp;Dormitorio Infantil;1;19990.00;5312;2926.49;0.1742;Regular;Sin Información;wivo;3238823361;3238823361
2026-06-02;Falabella;R6912;Manta Gravedad Niños 1.4KG Azul;GlowUp;Dormitorio Infantil;1;19990.00;5312;2926.49;0.1742;Regular;Entregado;wivo;3238823361;3238823361
2026-06-02;Falabella;R6912;Manta Gravedad Niños 1.4KG Azul;GlowUp;Dormitorio Infantil;1;19990.00;5312;5879.35;0.3500;Regular;Entregado;wivo;3238791770;3238791770
2026-06-02;Falabella;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;1;24990.00;6004;9010.12;0.4291;Regular;Entregado;wivo;3238709573;3238709573
2026-06-02;Falabella;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;2;49980.00;12008;18020.24;0.4291;Regular;Entregado;wivo;3238499854;3238499854
2026-06-02;Falabella;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;1;24990.00;6004;9451.29;0.4501;Regular;Sin Información;wivo;3238709573;3238709573
2026-06-02;Falabella;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;2;49980.00;12008;18902.59;0.4501;Regular;Sin Información;wivo;3238499854;3238499854
2026-06-02;Falabella;R6916;Manta Gravedad Niños 3.2KG Celeste;GlowUp;Dormitorio Infantil;1;29990.00;7009;10267.90;0.4074;Regular;Sin Información;wivo;3238494431;3238494431
2026-06-02;Falabella;R6916;Manta Gravedad Niños 3.2KG Celeste;GlowUp;Dormitorio Infantil;1;29990.00;7009;10267.90;0.4074;Regular;Entregado;wivo;3238494431;3238494431
2026-06-02;Falabella;R6917;Manta Gravedad Niños 3.2KG Violeta;GlowUp;Dormitorio Infantil;1;29990.00;7009;11386.11;0.4518;Regular;Entregado;wivo;3238981215;3238981215
2026-06-02;Falabella;R6917;Manta Gravedad Niños 3.2KG Violeta;GlowUp;Dormitorio Infantil;1;29990.00;7009;11652.95;0.4624;Regular;Sin Información;wivo;3238981215;3238981215
2026-06-02;Falabella;R6918;Manta Gravedad Niños 4.5KG Azul;GlowUp;Dormitorio Infantil;1;32990.00;7469;7987.97;0.2756;Regular;Sin Información;wivo;3238900319;3238900319
2026-06-02;Falabella;R6918;Manta Gravedad Niños 4.5KG Azul;GlowUp;Dormitorio Infantil;1;32990.00;7469;7987.97;0.2756;Regular;Sin Información;wivo;3238695544;3238695544
2026-06-02;Falabella;R6918;Manta Gravedad Niños 4.5KG Azul;GlowUp;Dormitorio Infantil;1;32990.00;7469;7987.97;0.2756;Regular;Entregado;wivo;3238695544;3238695544
2026-06-02;Falabella;R6918;Manta Gravedad Niños 4.5KG Azul;GlowUp;Dormitorio Infantil;1;32990.00;7469;7987.97;0.2756;Regular;Entregado;wivo;3238900319;3238900319
2026-06-02;Falabella;R6929;Base De Cama NOVA Con Respaldo Vincenzi 2 Plazas;Vincenzi;Camas y Bases;1;99990.00;44607;16124.16;0.1919;Regular;Entregado;wivo;3238867176;3238867176
2026-06-02;Falabella;R6929;Base De Cama NOVA Con Respaldo Vincenzi 2 Plazas;Vincenzi;Camas y Bases;1;109990.00;44607;22197.89;0.2402;Regular;Entregado;wivo;3238804121;3238804121
2026-06-02;Falabella;R6929;Base De Cama NOVA Con Respaldo Vincenzi 2 Plazas;Vincenzi;Camas y Bases;1;99990.00;44607;16124.16;0.1919;Regular;Sin Información;wivo;3238867176;3238867176
2026-06-02;Falabella;R6929;Base De Cama NOVA Con Respaldo Vincenzi 2 Plazas;Vincenzi;Camas y Bases;1;109990.00;44607;22197.89;0.2402;Regular;Sin Información;wivo;3238804121;3238804121
2026-06-02;Falabella;R6930;Base de Cama NOVA Con Respaldo Vincenzi Super King;Vincenzi;Camas y Bases;1;119990.00;52094;21055.75;0.2088;Regular;Sin Información;wivo;3238804121;3238804121
2026-06-02;Falabella;R6930;Base de Cama NOVA Con Respaldo Vincenzi Super King;Vincenzi;Camas y Bases;1;119990.00;52094;21055.75;0.2088;Regular;Entregado;wivo;3238804121;3238804121
2026-06-02;Falabella;R6934;Sábana 1800 Hotel Ultra Suave 1.5 Plaza Negro;Vincenzi;Ropa de Cama;1;17990.00;7090;705.83;0.0410;Regular;Entregado;wivo;3238505737;3238505737
2026-06-02;Falabella;R6934;Sábana 1800 Hotel Ultra Suave 1.5 Plaza Negro;Vincenzi;Ropa de Cama;1;17990.00;7090;705.83;0.0410;Regular;Sin Información;wivo;3238505737;3238505737
2026-06-02;Falabella;R6935;Sábana 1800 Hotel Ultra Suave 2 Plaza Blanco;Vincenzi;Ropa de Cama;1;24990.00;8430;2413.63;0.1149;Regular;Sin Información;wivo;3238502131;3238502131
2026-06-02;Falabella;R6935;Sábana 1800 Hotel Ultra Suave 2 Plaza Blanco;Vincenzi;Ropa de Cama;1;24990.00;8430;2413.63;0.1149;Regular;Sin Información;wivo;3238814069;3238814069
2026-06-02;Falabella;R6935;Sábana 1800 Hotel Ultra Suave 2 Plaza Blanco;Vincenzi;Ropa de Cama;1;24990.00;8430;2413.63;0.1149;Regular;Entregado;wivo;3238502131;3238502131
2026-06-02;Falabella;R6935;Sábana 1800 Hotel Ultra Suave 2 Plaza Blanco;Vincenzi;Ropa de Cama;1;24990.00;8430;2413.63;0.1149;Regular;Entregado;wivo;3238814069;3238814069
2026-06-02;Falabella;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;2;49980.00;16860;12469.61;0.2969;Regular;Entregado;wivo;3238845457;3238845457
2026-06-02;Falabella;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;1;24990.00;8430;6234.81;0.2969;Regular;Entregado;wivo;3238712398;3238712398
2026-06-02;Falabella;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;2;49980.00;16860;12469.61;0.2969;Regular;Sin Información;wivo;3238845457;3238845457
2026-06-02;Falabella;R6936;Sábana 1800 Hotel Ultra Suave 2 Plaza Gris;Vincenzi;Ropa de Cama;1;24990.00;8430;6234.81;0.2969;Regular;Sin Información;wivo;3238712398;3238712398
2026-06-02;Falabella;R6942;Sábana 1800 Hotel Ultra Suave King Negro;Vincenzi;Ropa de Cama;1;26990.00;9163;6642.85;0.2929;Regular;Sin Información;wivo;3238526086;3238526086
2026-06-02;Falabella;R6942;Sábana 1800 Hotel Ultra Suave King Negro;Vincenzi;Ropa de Cama;1;26990.00;9163;3342.85;0.1474;Regular;Sin Información;wivo;3238504380;3238504380
2026-06-02;Falabella;R6942;Sábana 1800 Hotel Ultra Suave King Negro;Vincenzi;Ropa de Cama;1;26990.00;9163;6642.85;0.2929;Regular;Entregado;wivo;3238526086;3238526086
2026-06-02;Falabella;R6942;Sábana 1800 Hotel Ultra Suave King Negro;Vincenzi;Ropa de Cama;1;26990.00;9163;3342.85;0.1474;Regular;Entregado;wivo;3238504380;3238504380
2026-06-02;Falabella;R6963;Bicicleta Shgat Dino;GlowUp;Rodados;1;32990.00;12687;6580.64;0.1984;Regular;Entregado;wivo;3238584621;3238584621
2026-06-02;Falabella;R6963;Bicicleta Shgat Dino;GlowUp;Rodados;1;32990.00;12687;4046.44;0.1460;Regular;Entregado;wivo;3238935652;3238935652
2026-06-02;Falabella;R6963;Bicicleta Shgat Dino;GlowUp;Rodados;1;32990.00;12687;6580.64;0.1984;Regular;Sin Información;wivo;3238584621;3238584621
2026-06-02;Falabella;R6963;Bicicleta Shgat Dino;GlowUp;Rodados;1;32990.00;12687;4046.44;0.1460;Regular;Sin Información;wivo;3238935652;3238935652
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;14881.48;0.1109;Regular;Sin Información;wivo;3238617892;3238617892
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;12262.12;0.1006;Regular;Sin Información;wivo;3238809487;3238809487
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;155990.00;73856;17486.52;0.1269;Regular;Sin Información;wivo;3238705306;3238705306
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;15340.27;0.1259;Regular;Sin Información;wivo;3238915559;3238915559
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;12262.12;0.1006;Regular;Sin Información;wivo;3238898047;3238898047
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;27105.69;0.1818;Regular;Sin Información;wivo;3238600043;3238600043
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;17293.25;0.1261;Regular;Sin Información;wivo;3238857823;3238857823
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;2;289980.00;147712;30902.40;0.1268;Regular;Sin Información;wivo;3238629329;3238629329
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;12262.12;0.1006;Regular;Sin Información;wivo;3238506297;3238506297
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;14881.48;0.1109;Regular;Sin Información;wivo;3238672348;3238672348
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;155990.00;73856;8902.65;0.0679;Regular;Sin Información;wivo;3238674441;3238674441
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;12262.12;0.1006;Regular;Sin Información;wivo;3238749474;3238749474
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;155990.00;73856;17486.52;0.1269;Regular;Sin Información;wivo;3238877754;3238877754
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;12262.12;0.1006;Regular;Sin Información;wivo;3238960675;3238960675
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;15915.10;0.1175;Regular;Sin Información;wivo;3238908076;3238908076
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;14881.48;0.1109;Regular;Entregado;wivo;3238617892;3238617892
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;13128.72;0.1078;Regular;Entregado;wivo;3238915559;3238915559
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;15915.10;0.1175;Regular;Entregado;wivo;3238908076;3238908076
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;17293.25;0.1261;Regular;Entregado;wivo;3238857823;3238857823
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;10050.57;0.0825;Regular;Entregado;wivo;3238960675;3238960675
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;10050.57;0.0825;Regular;Entregado;wivo;3238898047;3238898047
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;10050.57;0.0825;Regular;Entregado;wivo;3238809487;3238809487
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;14881.48;0.1109;Regular;Entregado;wivo;3238672348;3238672348
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;2;311980.00;147712;40178.59;0.1533;Regular;Entregado;wivo;3238674441;3238674441
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;155990.00;73856;17486.52;0.1269;Regular;Entregado;wivo;3238877754;3238877754
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;2;289980.00;147712;26479.28;0.1087;Regular;Entregado;wivo;3238629329;3238629329
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;10050.57;0.0825;Regular;Entregado;wivo;3238506297;3238506297
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;155990.00;73856;17486.52;0.1269;Regular;Entregado;wivo;3238705306;3238705306
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;15915.10;0.1175;Regular;Entregado;wivo;3238600043;3238600043
2026-06-02;Falabella;R6980;Estufa de Patio a Gas Baja Bfresh BF-G100 (color 2);B-Fresh;Calefacción Exterior;1;144990.00;73856;10050.57;0.0825;Regular;Entregado;wivo;3238749474;3238749474
2026-06-02;Falabella;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;9990.00;2780;2377.65;0.2024;Regular;Entregado;wivo;3238978039;3238978039
2026-06-02;Falabella;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;9990.00;2780;3066.73;0.2436;Regular;Entregado;wivo;3238946541;3238946541
2026-06-02;Falabella;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;9990.00;2780;3066.73;0.2436;Regular;Sin Información;wivo;3238946541;3238946541
2026-06-02;Falabella;R6981;Funda para Estufa de Patio;B-Fresh;Calefacción Exterior;1;9990.00;2780;2377.65;0.2024;Regular;Sin Información;wivo;3238978039;3238978039
2026-06-02;Falabella;R6984;Estufa de Patio a Gas Baja Bfresh LY-T02;B-Fresh;Calefacción Exterior;1;209990.00;96131;29585.08;0.1677;Regular;Sin Información;wivo;3238894273;3238894273
2026-06-02;Falabella;R6984;Estufa de Patio a Gas Baja Bfresh LY-T02;B-Fresh;Calefacción Exterior;1;209990.00;96131;29585.08;0.1677;Regular;Sin Información;wivo;3238804421;3238804421
2026-06-02;Falabella;R6984;Estufa de Patio a Gas Baja Bfresh LY-T02;B-Fresh;Calefacción Exterior;1;224990.00;96131;39020.86;0.2064;Regular;Sin Información;wivo;3238969224;3238969224
2026-06-02;Falabella;R6984;Estufa de Patio a Gas Baja Bfresh LY-T02;B-Fresh;Calefacción Exterior;1;209990.00;96133;28308.51;0.1604;Regular;Entregado;wivo;3238804421;3238804421
2026-06-02;Falabella;R6984;Estufa de Patio a Gas Baja Bfresh LY-T02;B-Fresh;Calefacción Exterior;1;209990.00;96133;28308.51;0.1604;Regular;Entregado;wivo;3238894273;3238894273
2026-06-02;Falabella;R6984;Estufa de Patio a Gas Baja Bfresh LY-T02;B-Fresh;Calefacción Exterior;1;224990.00;96133;37653.19;0.1992;Regular;Entregado;wivo;3238969224;3238969224
2026-06-02;Falabella;R6986;Estufa de Patio a Gas Baja Bfresh LY-Z02;B-Fresh;Calefacción Exterior;1;259990.00;118830;40268.82;0.1676;Regular;Entregado;wivo;3238512518;3238512518
2026-06-02;Falabella;R6986;Estufa de Patio a Gas Baja Bfresh LY-Z02;B-Fresh;Calefacción Exterior;1;259990.00;118830;40268.82;0.1676;Regular;Sin Información;wivo;3238512518;3238512518
2026-06-02;GlowUp;R2829;Maleta 150 Piezas Plástica;GlowUp;Juegos manualidades;1;4990.00;3921;-1213.04;-0.2893;Regular;;bsale;GlowUp.cl-2293;587526
2026-06-02;GlowUp;R6052;Cama Elástica + Malla y Escalera 8ft Edición Limitada;GlowUp;Juegos de Exterior;1;199990.00;87983;29719.48;0.1768;Regular;;bsale;GlowUp.cl-2295;587576
2026-06-02;GlowUp;R6157;Cama Elástica + Malla y Escalera 6ft Edición Limitada;GlowUp;Juegos de Exterior;1;159990.00;76915;16585.10;0.1234;Regular;;bsale;GlowUp.cl-2296;587601
2026-06-02;GlowUp;R6578;Scooter Infantil Glowup Calipso;GlowUp;Rodados;1;13990.00;5559;2905.28;0.2471;Regular;;bsale;GlowUp.cl-2292;587463
2026-06-02;GlowUp;R6608;Pack Columpio Ovalado + Escalador Columpio;GlowUp;Juegos de Exterior;1;47990.00;19021;10014.44;0.2483;Regular;;bsale;GlowUp.cl-2300;587879
2026-06-02;GlowUp;R6613;Pack Columpio Eva Azul y Escalador;GlowUp;Juegos de Exterior;1;27990.00;11284;2351.12;0.1000;Regular;;bsale;GlowUp.cl-2294;587544
2026-06-02;GlowUp;R6683;Bicicleta de Aprendizaje Glowup Lucio;GlowUp;Rodados;1;24990.00;6983;8137.00;0.3875;Regular;;bsale;GlowUp.cl-2292;587463
2026-06-02;GlowUp;R6731;Cuatriciclo Glowup Bambi Púrpura;GlowUp;Rodados;1;23990.00;6915;6104.74;0.3028;Regular;;bsale;GlowUp.cl-2293;587526
2026-06-02;GlowUp;R6775;Lonchera Térmica Azul;GlowUp;Accesorios Infantiles;1;7990.00;4079;-259.92;-0.0387;Regular;;bsale;GlowUp.cl-2301;587934
2026-06-02;GlowUp;R6823;Cubre Resortes 10FT Cama Elástica;GlowUp;Juegos de Exterior;1;46990.00;20905;4225.64;0.1070;Regular;;bsale;GlowUp.cl-2297;587621
2026-06-02;GlowUp;R6823;Cubre Resortes 10FT Cama Elástica;GlowUp;Juegos de Exterior;1;46990.00;20905;4225.64;0.1070;Regular;;bsale;GlowUp.cl-2304;587985
2026-06-02;GlowUp;R6872;Mini Trampolín 4ft 1.2mt Aeróbico Fitness Yoga y Juegos;GlowUp;Juegos de Exterior;1;62990.00;24043;10768.76;0.2034;Regular;;bsale;GlowUp.cl-2303;587980
2026-06-02;GlowUp;R6883;Cuatriciclo Fiori Azul;GlowUp;Rodados;1;17990.00;6407;2192.96;0.1451;Regular;;bsale;GlowUp.cl-2301;587934
2026-06-02;GlowUp;R6887;Cuatriciclo Bambi Azul;GlowUp;Rodados;1;23990.00;8137;4883.20;0.2422;Regular;;bsale;GlowUp.cl-2293;587526
2026-06-02;GlowUp;R6912;Manta Gravedad Niños 1.4KG Azul;GlowUp;Dormitorio Infantil;1;18990.00;5312;6177.76;0.3871;Regular;;bsale;GlowUp.cl-2298;587714
2026-06-02;GlowUp;R6914;Manta Gravedad Niños 2.3KG Celeste;GlowUp;Dormitorio Infantil;1;20691.00;6004;6514.64;0.3747;Regular;;bsale;GlowUp.cl-2298;587714
2026-06-02;GlowUp;R6914;Manta Gravedad Niños 2.3KG Celeste;GlowUp;Dormitorio Infantil;1;22990.00;6004;7905.68;0.4092;Regular;;bsale;GlowUp.cl-2302;587967
2026-06-02;GlowUp;R6915;Manta Gravedad Niños 2.3KG Violeta;GlowUp;Dormitorio Infantil;2;41382.00;12008;13030.00;0.3747;Regular;;bsale;GlowUp.cl-2298;587714
2026-06-02;GlowUp;R6916;Manta Gravedad Niños 3.2KG Celeste;GlowUp;Dormitorio Infantil;3;83970.00;21027;29778.21;0.4220;Regular;;bsale;GlowUp.cl-2298;587714
2026-06-02;GlowUp;R6917;Manta Gravedad Niños 3.2KG Violeta;GlowUp;Dormitorio Infantil;1;27990.00;7009;9926.12;0.4220;Regular;;bsale;GlowUp.cl-2298;587714
2026-06-02;GlowUp;R6918;Manta Gravedad Niños 4.5KG Azul;GlowUp;Dormitorio Infantil;1;32990.00;7469;12491.56;0.4506;Regular;;bsale;GlowUp.cl-2298;587714
2026-06-02;Kfit;R6002;Set Mancuernas 20 KG;K-Fit;Fitness y Entrenamiento;1;26990.00;9120;3910.32;0.1724;Regular;;bsale;KFIT-1295;587817
2026-06-02;Kfit;R6007;Banca Multifuncional Plegable;K-Fit;Máquinas de ejercicio;1;47990.00;16812;8923.86;0.2213;Regular;;bsale;KFIT-1293;587650
2026-06-02;Kfit;R6007;Banca Multifuncional Plegable;K-Fit;Máquinas de ejercicio;1;47990.00;16812;8923.86;0.2213;Regular;;bsale;KFIT-1291;587595
2026-06-02;Kfit;R6315;Mochila de Padel Hada Negro;K-Fit;Pádel;1;10990.00;13518;-6868.80;-0.7438;Regular;;bsale;KFIT-1294;587668
2026-06-02;Kfit;R6380;Pala Padel 3k Carbon Fiera;K-Fit;Pádel;1;24990.00;28859;-17039.00;-0.8114;Regular;;bsale;KFIT-1296;587843
2026-06-02;Kfit;R6381;Pala Padel Carbon Feroz;K-Fit;Pádel;1;19980.00;24840;-15502.20;-0.9233;Regular;;bsale;KFIT-1292;587613
2026-06-02;Kfit;R6590;Polera Padel K-FIT Negra Talla L;K-Fit;Ropa Deportiva;1;3990.00;5085;-3219.84;-0.9603;Regular;;bsale;KFIT-1292;587613
2026-06-02;Mercado Libre;R1010;Baño Portátil + Caseta y Ducha Solar 20L Verde;Miglú;Accesorios Camping;1;94990.00;39027;6051.52;0.0758;Regular;Sin Información;wivo;2000013317465895;2000016750107782
2026-06-02;Mercado Libre;R1010;Baño Portátil + Caseta y Ducha Solar 20L Verde;Miglú;Accesorios Camping;1;94990.00;39027;6051.52;0.0758;Regular;Entregado;wivo;2000013317465895;2000016750107782
2026-06-02;Mercado Libre;R1088;Máquina Algodón Azúcar Profesional;B-Fresh;Electrodomésticos de Cocina;1;159990.00;115783;-32931.91;-0.2449;Regular;Entregado;wivo;2000013313954953;2000016746645982
2026-06-02;Mercado Libre;R1088;Máquina Algodón Azúcar Profesional;B-Fresh;Electrodomésticos de Cocina;1;159990.00;115783;-32931.91;-0.2449;Regular;Sin Información;wivo;2000013313954953;2000016746645982
2026-06-02;Mercado Libre;R1091;Máquina de Cabritas Profesional;B-Fresh;Electrodomésticos de Cocina;1;169990.00;75842;9614.13;0.0673;Regular;Sin Información;wivo;2000013311501321;2000016744287102
2026-06-02;Mercado Libre;R1091;Máquina de Cabritas Profesional;B-Fresh;Electrodomésticos de Cocina;1;169990.00;75842;9614.13;0.0673;Regular;Entregado;wivo;2000013311501321;2000016744287102
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000016749623470;2000016749623470
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000013315550559;2000016748248756
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;7832.51;0.1865;Regular;Entregado;wivo;2000016734350176;2000016734350176
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000016742355898;2000016742355898
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000013310667207;2000016743497344
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;7832.51;0.1865;Regular;Entregado;wivo;2000016744005242;2000016744005242
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000016742172626;2000016742172626
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000013301844173;2000016735019560
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000016731909768;2000016731909768
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000016743795828;2000016743795828
2026-06-02;Mercado Libre;R1101;Panel Calefactor 425W;B-Fresh;Calefacción;1;49990.00;18273;6258.56;0.1490;Regular;Entregado;wivo;2000016746103152;2000016746103152
